9.925569295883178711e-01,8.064210305747110397e-06,6.191605450567294611e-08,3.409664728337702400e-08,3.063443898554396583e-07,5.317167192653293739e-11,1.964898956430261023e-06,5.154566196097221109e-08,1.052185907846059365e-10,1.084412588170380332e-06,1.464449894683639286e-07,6.742791356373345479e-06,4.108567736693657935e-06,4.488325430429540575e-05,1.006385019763911259e-08,1.045469399940657240e-08,1.381612957374045436e-08,7.375563960522413254e-03,4.138967213407340751e-08
4.435346272657625377e-05,2.322626784234671504e-07,4.528458788990974426e-02,7.557427039728281670e-08,9.194402373395860195e-04,6.992634027369604155e-09,4.030929133296012878e-02,9.692431301999704374e-10,6.201394135132431984e-04,2.465734817087650299e-02,6.816227141825947911e-06,8.877536654472351074e-01,3.191111019873460464e-08,2.391619054833427072e-04,5.083110863779438660e-06,9.624619989878624438e-10,6.354351853588013910e-07,5.520988634089007974e-05,1.039035851135849953e-04
1.942356611834838986e-04,3.580170159693807364e-04,6.682342063868418336e-05,2.481458650436252356e-04,7.255402160808444023e-04,6.806375040468992665e-06,1.282719022128731012e-04,2.192964404821395874e-02,5.506448360392823815e-06,1.534712282591499388e-05,5.605128407478332520e-02,6.375241355272009969e-05,6.853343165857950225e-06,1.387859538226621225e-05,1.672606216743588448e-03,8.911740779876708984e-01,1.081081609299872071e-05,6.415782263502478600e-05,2.726425416767597198e-02
6.116980221122503281e-03,1.568702235817909241e-02,3.562849888112396002e-04,3.391655627638101578e-05,9.301539063453674316e-01,1.813586294474589522e-07,3.460943989921361208e-04,2.009874697250779718e-05,1.032722366289817728e-06,3.385832300409674644e-03,3.100009926129132509e-04,3.978721331804990768e-03,1.656425592955201864e-04,3.677103959489613771e-04,1.024143057293258607e-05,7.818492235855956096e-07,3.629515704233199358e-04,3.839274123311042786e-02,3.098812885582447052e-04
5.022957455366849899e-03,5.887199658900499344e-03,5.874145403504371643e-02,6.564867476299696136e-07,3.249522671103477478e-02,5.393769242800772190e-06,2.174538094550371170e-04,3.356279194122180343e-05,2.396785188466310501e-03,2.863302826881408691e-02,5.494941025972366333e-03,2.999708231072872877e-04,1.378337328787893057e-04,1.777791185304522514e-04,6.608030525967478752e-04,9.066842721949797124e-06,1.305643309024162591e-06,8.525496125221252441e-01,7.234979886561632156e-03
9.979711174964904785e-01,5.176690742736411721e-10,1.562950302513854695e-08,3.092941823338614393e-14,1.275147765156248170e-10,8.479289319296423599e-12,1.572630135342478752e-04,2.079072049070151973e-13,8.215242722209303849e-12,3.217487289930431871e-07,8.255294225989473489e-09,1.171575725322782091e-09,6.146039233101419086e-11,1.972208507616812767e-11,7.162357817946940486e-09,6.707151110549314232e-14,7.176355123894663691e-18,1.871218904852867126e-03,1.287638085045728076e-08
1.440796703100204468e-01,7.625121623277664185e-02,1.035332493484020233e-02,7.633138447999954224e-04,3.899123985320329666e-03,3.453391604125499725e-03,2.592474222183227539e-01,5.021698027849197388e-02,1.692298217676579952e-03,4.037334024906158447e-02,1.121131852269172668e-01,7.641971576958894730e-03,7.019436359405517578e-02,5.773156881332397461e-02,7.686716970056295395e-03,2.122629666700959206e-03,4.102566454093903303e-04,1.503298878669738770e-01,1.439263811334967613e-03
1.166708883829414845e-03,2.257985906908288598e-04,3.298152005299925804e-04,1.753238939272705466e-05,5.669025995302945375e-05,1.029762188409222290e-05,9.914472103118896484e-01,3.578450787244946696e-06,7.824639396858401597e-06,3.338888520374894142e-03,5.838458309881389141e-04,1.974754966795444489e-03,1.904122036648914218e-04,3.339831018820405006e-04,5.366742334445007145e-05,1.425680920874583535e-06,2.379921170359011739e-06,2.019747480517253280e-04,5.332412911229766905e-05
9.113186597824096680e-01,5.296927611198043451e-06,1.957308122655376792e-04,1.056114555808562727e-07,2.194807711930479854e-05,5.007437948734150268e-07,2.395575493574142456e-02,2.020327656282461248e-06,7.835095061636820901e-08,8.478446397930383682e-05,7.688293408136814833e-06,2.634275588206946850e-04,1.132293164118891582e-06,5.135864853400562424e-07,5.998336746415589005e-06,2.365445510577046662e-07,7.129887791279543308e-10,6.412781029939651489e-02,8.136820724757853895e-06
9.685940742492675781e-01,1.359119572441613855e-08,5.813919415231794119e-06,1.595855669833667889e-10,7.554938719067649799e-08,1.199598864687345667e-09,3.048674017190933228e-02,3.247464241962205733e-10,3.399589498798150089e-10,1.178230813820846379e-04,9.369973241746265558e-09,2.264729700982570648e-04,3.957112415520214199e-09,3.435612461188952693e-09,9.104335618737025015e-10,3.570899218680034792e-12,3.501590022710748817e-13,5.690419347956776619e-04,1.175122887886459466e-09
1.492568999528884888e-01,2.084406092762947083e-03,1.864740699529647827e-01,6.626870017498731613e-04,1.194002386182546616e-02,2.112053880409803241e-05,3.128598928451538086e-01,1.372539991280063987e-04,4.812014230992645025e-04,7.236714661121368408e-02,1.449126005172729492e-02,2.031533792614936829e-02,2.050860639428719878e-04,7.863290607929229736e-03,1.585589634487405419e-04,5.837281787535175681e-05,3.085106611251831055e-03,2.164179235696792603e-01,1.120333326980471611e-03
1.030383724719285965e-02,2.561967587098479271e-03,5.320621130522340536e-05,7.295016257558017969e-05,3.501609433442354202e-03,2.569884998138149967e-07,4.464400262804701924e-05,3.600497031584382057e-03,1.228070868819486350e-05,1.116409839596599340e-05,7.822037935256958008e-01,1.355240092379972339e-04,3.970104735344648361e-04,1.462254393845796585e-02,8.818076550960540771e-02,2.690986730158329010e-04,5.437995241663884372e-06,8.705001324415206909e-02,6.973411422222852707e-03
1.293532666750252247e-03,8.457633898784067128e-11,3.179193015512282727e-07,4.320346858044388227e-11,2.147997690826741746e-08,1.557050842426743742e-11,9.981330037117004395e-01,3.760758794223856283e-13,1.660338533326921606e-11,5.678096204064786434e-04,2.169850787936411507e-08,5.080629307485651225e-06,1.852764469623124910e-11,2.580474856017644925e-08,2.589075343006896901e-10,1.161176291567238977e-15,3.068856475364756253e-13,2.075841223359020660e-07,7.177322104701122640e-12
2.597485184669494629e-01,5.873498309938440798e-08,7.813174534021527506e-07,8.333435330687422038e-11,6.329371249336190886e-09,3.176323370990274952e-10,7.386136651039123535e-01,1.026463636311092387e-11,2.505823847032129237e-11,1.598991802893579006e-03,6.870497060162961134e-08,4.479744802665663883e-06,1.454955178559202977e-08,3.299339255136146676e-07,5.625352961224905357e-11,4.096793434008039192e-14,4.757356401180468097e-12,3.313990237074904144e-05,2.047199736121552149e-11
7.317184936255216599e-03,1.546692715237441007e-06,8.061689732130616903e-05,2.672410630566446343e-07,7.835678843548521399e-05,3.169044582307378732e-09,9.837718605995178223e-01,7.693558679022771685e-09,1.361191959148300157e-08,2.306201262399554253e-03,7.667067256988957524e-05,1.014401932479813695e-04,4.519457874607724079e-08,2.963984115922357887e-06,2.289832309543271549e-06,9.305136661197366266e-10,1.990478892821556656e-08,6.257880944758653641e-03,2.570278866187436506e-06
4.312838315963745117e-01,9.998051245929673314e-05,9.687000783742405474e-06,1.006868046715680975e-07,7.322359306272119284e-05,3.110885060664259072e-08,2.683484053704887629e-04,3.974455182742531179e-07,4.103390960352726324e-09,1.758927282935474068e-05,3.717705476447008550e-05,1.670141136855818331e-05,2.347075223951833323e-06,2.067514469672460109e-05,3.855915622352767969e-07,3.266883297214917548e-08,3.651596713893923152e-08,5.681673288345336914e-01,2.155774154743994586e-06
3.746690228581428528e-03,4.324929788708686829e-02,1.730560511350631714e-02,5.518805119208991528e-04,1.359277218580245972e-01,2.464154676999896765e-04,6.702265888452529907e-02,7.392753381282091141e-03,1.635424559935927391e-03,7.531045703217387199e-04,1.505951280705630779e-03,2.307658195495605469e-01,8.596365153789520264e-02,4.017900675535202026e-03,1.025267876684665680e-03,9.567623026669025421e-03,1.566636201459914446e-04,2.730821669101715088e-01,1.160834878683090210e-01
9.847925901412963867e-01,4.864162474405020475e-05,2.210758248111233115e-05,1.398155404785939027e-06,1.299303839914500713e-04,1.214693146067702401e-08,4.078726633451879025e-04,7.238083412630658131e-07,4.856754998172618798e-09,2.524274350435007364e-05,7.563862163806334138e-05,6.155957235023379326e-04,6.116493977970094420e-07,1.745299232425168157e-04,4.368985742075892631e-07,8.683112184826313751e-08,2.894446652135229670e-06,1.369997859001159668e-02,1.769241748661443125e-06
9.792649745941162109e-01,6.442467448408706332e-09,2.884760590404766845e-07,9.310353052752184944e-13,6.339901048590945720e-09,6.753650416690959446e-11,1.474094460718333721e-05,1.654361890535138713e-11,7.596056422753960646e-11,4.439430995262227952e-06,1.105131652856528035e-09,9.291039759773411788e-08,9.336121209457814984e-09,1.379036218551732418e-09,2.304530177799080093e-10,7.643923471620239773e-13,1.042518156491815257e-14,2.071558497846126556e-02,1.443140495993588956e-09
1.769547619545619455e-09,3.449157626178589453e-09,5.626379220302624162e-07,3.259217062900887640e-10,1.094715074145824474e-08,7.634719523252897488e-10,9.999964237213134766e-01,1.738069965728783473e-10,8.240434723472134237e-11,3.586888510653807316e-07,1.942466496984707192e-06,1.771866351418793784e-07,2.477627131236559421e-11,5.109426770566471987e-10,4.391010861581889912e-07,3.450623398126850816e-10,2.701474287325478230e-11,1.730060206206474049e-09,1.441366350718453759e-07
3.746703863143920898e-01,3.192972508259117603e-05,1.473792508477345109e-05,2.767069950948553014e-08,3.448410134296864271e-04,2.580204938595898057e-09,1.072170634870417416e-04,3.969152118088459247e-08,1.073769873016772181e-08,8.020554669201374054e-04,7.375322184088872746e-06,4.808300582226365805e-05,4.294583959563169628e-06,1.340284943580627441e-03,1.097166730801291123e-07,1.198673937885530449e-09,4.053940472203976242e-07,6.226274371147155762e-01,7.428748745041957591e-07
9.190690517425537109e-02,7.302068115677684546e-05,1.570784515934064984e-04,8.500175008308019642e-10,5.233831416262546554e-06,1.659906729400972836e-06,2.932226983830332756e-03,3.535107140351101407e-08,2.250377292511984706e-06,9.425386041402816772e-02,5.826387337037886027e-07,4.892003926215693355e-05,2.222905459348112345e-05,7.158614607760682702e-05,2.989040126522013452e-08,2.686612043945046935e-10,6.118282769307370472e-09,8.105239272117614746e-01,4.593447329170885496e-07
7.138380169635638595e-06,3.655432068150332725e-10,3.810130433379299575e-09,1.978681458522017593e-15,2.240925134344706748e-08,1.002602152368929980e-14,5.374682032766031625e-09,4.843872698778728392e-13,8.327518904484298989e-13,3.397936931825995543e-10,3.201660724733157437e-12,5.157112070719449548e-09,9.933476263768170611e-11,2.379923758066837536e-10,2.551184957733099168e-12,4.463846352558038799e-14,5.738468223146593258e-16,9.999928474426269531e-01,1.966069973491357814e-09
6.080589443445205688e-02,4.531703962129540741e-05,7.073097549437079579e-06,3.343342935835380558e-09,2.098632648994680494e-06,3.557046284186071716e-07,2.403782418696209788e-04,4.778029961016727611e-06,1.299125216291940887e-07,7.953903696034103632e-05,8.810774687617595191e-08,1.060343129211105406e-04,7.445050869137048721e-05,1.177934791485313326e-06,7.551924596782555454e-08,3.061157372030720580e-08,3.255984926120447653e-10,9.386284351348876953e-01,4.092181825399165973e-06
9.915932416915893555e-01,1.184814891530550085e-06,1.527053768768382724e-06,7.787256395275221621e-10,1.779197162932177889e-07,8.221127778540449071e-09,1.828645006753504276e-03,2.754268590976494124e-09,5.866906405138649916e-10,8.961176354205235839e-05,5.432820771034130303e-08,5.409674486145377159e-06,6.514900974252668675e-07,1.109326852599679114e-08,9.232598019437432413e-10,4.882888537949270358e-11,9.540972178978535112e-12,6.479403935372829437e-03,1.112036418504658286e-08
9.205574989318847656e-01,1.636540946492459625e-05,8.286443538963794708e-03,6.747217412339523435e-06,9.252883493900299072e-03,7.490618791905490070e-09,1.300980802625417709e-03,1.125518429034855217e-05,4.090285017355199670e-07,1.123872643802314997e-04,3.814227506518363953e-02,5.151943187229335308e-04,7.304830518251037574e-08,2.235428662970662117e-03,4.698797783930785954e-05,1.008374420052859932e-05,3.683202376123517752e-04,1.887657865881919861e-02,2.602289023343473673e-04
8.859100937843322754e-01,2.425898310320917517e-05,1.141389589065511245e-06,6.026580123830171942e-09,2.479351621786918258e-07,1.309519692682670211e-08,7.443977665388956666e-05,1.900589694514565053e-07,8.788279437510482239e-09,5.413302915258100256e-06,1.159560198971121281e-07,1.957947006303584203e-06,1.015528396237641573e-04,1.596424226590897888e-06,5.689441362477509756e-09,1.878105848618361051e-08,3.924097158325423607e-10,1.138788014650344849e-01,7.404118917975210934e-08
1.881541758775711060e-01,1.559641361236572266e-01,1.553983311168849468e-04,1.586302183568477631e-03,3.512103110551834106e-03,1.718510611681267619e-04,1.836509327404201031e-03,5.775519609451293945e-01,8.385909495700616390e-07,3.670880323625169694e-05,3.940722439438104630e-03,1.388386636972427368e-02,4.703612066805362701e-03,4.488866252359002829e-04,2.333303709747269750e-04,1.548135373741388321e-02,2.046364534180611372e-05,2.198992995545268059e-03,3.011883795261383057e-02
9.862274527549743652e-01,2.758356210108559026e-08,6.040178845978516620e-07,2.166335860698254123e-11,9.156739366744659492e-09,1.062407051222180598e-08,1.371418312191963196e-02,9.087165915577788411e-12,7.552318492809462214e-11,3.829764682450331748e-05,1.332463597236710484e-07,3.164964539337233873e-07,1.433050456078888146e-09,2.203628168828686285e-09,5.795884217008051564e-09,2.243634423214346807e-13,1.222264307723219118e-14,1.904811142594553530e-05,9.096643993622421931e-10
4.952386487275362015e-03,1.021515112370252609e-03,6.240782886743545532e-02,5.235079515841789544e-05,1.014053821563720703e-03,4.261757421772927046e-04,6.199883818626403809e-01,5.707107629859820008e-05,4.180693067610263824e-03,2.584790587425231934e-01,2.274647122249007225e-03,3.224903484806418419e-03,6.577040039701387286e-05,2.062415471300482750e-03,4.724049940705299377e-04,5.027794759371317923e-05,5.423836410045623779e-05,3.893337026238441467e-02,2.824968833010643721e-04
9.996911287307739258e-01,1.535203786318106722e-08,3.829999783988569106e-08,1.938560249825638238e-11,3.089271061185172584e-08,4.097275990710969040e-11,1.723647255857940763e-05,1.148475672202442510e-11,1.606591812711166689e-12,3.321784788568038493e-06,6.249417872083995462e-09,9.957768298818336916e-08,5.916985235110416852e-10,2.086632910902608273e-08,3.915835017354041270e-11,2.533613781014604216e-13,1.593636355691485651e-12,2.881195978261530399e-04,7.929539663775742042e-11
9.858372211456298828e-01,1.210287337016779929e-06,9.712521205074153841e-07,7.702023907540933578e-09,1.297607013839296997e-06,2.582253877392304275e-08,1.613825006643310189e-04,1.728140546219947282e-07,6.100032701183977224e-10,3.281263388998922892e-06,4.553226347070449265e-07,2.654259560586069711e-06,2.835529357980703935e-06,2.052845047728624195e-06,3.564613049178433357e-09,4.088938521107365887e-09,5.281071135954107376e-10,1.398654561489820480e-02,7.705627780296708806e-08
9.659871459007263184e-01,4.276788331480929628e-06,1.703465750324539840e-05,8.980952870274450106e-09,1.088310341401665937e-06,8.868626366620446788e-08,2.834281697869300842e-02,3.002928679052274674e-07,2.128071514562179800e-07,2.247978773084469140e-05,1.403021201440424193e-06,2.610502997413277626e-03,4.165725840721279383e-06,4.707835614681243896e-07,4.295042799640214071e-06,6.010125019884071662e-08,1.214560951812160283e-10,2.690178342163562775e-03,3.136000595986843109e-04
7.417155504226684570e-01,1.135646812144841533e-06,4.092773906450020149e-06,1.789979275912401135e-10,5.353236247174208984e-06,1.480501554684821031e-10,2.971765024994965643e-05,3.627379507875616582e-10,8.668913920040210996e-10,3.887614002451300621e-05,2.138782235761027550e-07,5.199709448788780719e-06,3.514754709499356977e-08,2.448789615527857677e-08,9.583581928040985076e-09,5.549361317691570150e-11,1.245641784164419619e-11,2.581995725631713867e-01,2.306889683723056805e-07
1.862126009655185044e-05,7.777220162097364664e-06,1.434991372661897913e-05,5.178223432267259341e-07,9.872629561868961900e-06,1.471970278998924186e-07,9.992727637290954590e-01,2.774758058876614086e-07,1.288152517986418388e-08,9.273464820580556989e-05,3.427847987040877342e-04,1.934922147484030575e-05,2.047742810873387498e-07,8.027765261431341060e-07,1.287376508116722107e-04,1.209006228464204469e-07,3.728544584191695321e-08,6.071606094337766990e-06,8.485271973768249154e-05
3.734325245022773743e-02,1.249156147241592407e-02,2.598925121128559113e-02,1.274725235998630524e-02,1.488533150404691696e-02,1.878286525607109070e-02,1.676564291119575500e-02,3.011861145496368408e-01,1.866662641987204552e-03,7.719309651292860508e-04,4.257680475711822510e-02,7.394158095121383667e-02,1.277308445423841476e-02,1.007570475339889526e-01,3.482538834214210510e-02,2.162623964250087738e-02,1.132681150920689106e-03,7.470621168613433838e-02,1.948311328887939453e-01
2.045590430498123169e-01,2.707168646156787872e-02,1.922227069735527039e-02,4.512561718001961708e-04,3.835822343826293945e-01,8.506556332577019930e-05,2.517543500289320946e-03,7.458029314875602722e-03,2.053843054454773664e-04,1.194927934557199478e-02,8.393787592649459839e-02,3.172365948557853699e-03,2.146205632016062737e-03,1.338200569152832031e-01,3.873978275805711746e-03,3.152557183057069778e-04,4.438927397131919861e-03,1.097697764635086060e-01,1.423799199983477592e-03
3.058116417378187180e-03,1.488366336843682802e-07,1.538550442603536794e-08,1.029586572248719634e-11,3.637215639784585619e-09,3.854597974140006045e-09,9.969124794006347656e-01,7.702464221992499915e-10,2.727335230486710449e-13,5.726694325858261436e-06,8.096707748705966878e-10,1.674477630331239197e-06,1.873622409220843110e-06,2.340571902958998862e-10,3.233746603825693455e-10,2.102022332237107882e-12,4.392131122232627305e-14,1.994901140278670937e-05,5.305749173345475356e-10
7.578957676887512207e-01,9.048540619005507324e-07,1.676546089584007859e-04,9.882775153791101275e-11,1.271024814286647597e-07,1.013002984109334648e-04,2.393469214439392090e-01,3.237004442269153515e-09,1.007215786330561968e-07,5.801696097478270531e-04,5.930760380579158664e-07,1.655448272686044220e-06,1.291414832849113736e-07,3.059316000530998281e-08,1.929428492530860240e-07,5.903706690180143823e-11,2.235848225312642157e-13,1.904552918858826160e-03,1.051899261028665933e-07
1.091803710551175755e-06,1.100487345695455588e-08,1.342122004643897526e-06,1.024205859012639053e-10,1.573172814239853778e-09,1.748279920832374046e-08,9.999625682830810547e-01,3.912337953604350105e-10,5.010699632990167629e-10,2.430032736810971983e-06,2.969496381410863250e-05,1.316342604695819318e-06,1.171148733547511256e-10,1.134041416328557261e-09,1.301269776377012022e-06,8.983346011515180862e-11,1.432286689424799864e-12,1.281232187011482893e-08,2.758185644324839814e-07
9.998596906661987305e-01,3.886274768660769041e-08,9.060062700072535335e-10,7.051267989638398959e-12,5.791962465195865661e-10,1.810369779434162218e-12,6.823122930654790252e-06,5.807266126311994014e-12,6.740022765166359120e-14,6.566359843418467790e-06,4.978045198278380212e-10,5.764039201494597364e-07,1.809492222726305499e-09,2.952792783617042005e-07,2.759484047515359251e-12,1.880977266847418117e-14,3.482238586025032667e-12,1.261111465282738209e-04,3.460046268596861374e-12
2.272597327828407288e-02,7.998397946357727051e-02,6.724659353494644165e-03,1.358046778477728367e-03,1.693706610240042210e-03,3.898529568687081337e-03,3.611764311790466309e-02,7.719156146049499512e-01,2.875398786272853613e-04,7.752597797662019730e-03,2.809623628854751587e-02,3.341471776366233826e-03,7.196697872132062912e-03,9.188933763653039932e-04,1.266717351973056793e-02,5.808410234749317169e-03,6.247634155442938209e-05,3.760702908039093018e-03,5.689474288374185562e-03
7.583317756652832031e-01,6.172443740069866180e-03,1.995773527596611530e-05,1.899038616102188826e-04,1.483232080936431885e-01,1.180163508252007887e-06,5.135884135961532593e-02,1.544950180687010288e-03,2.524559450378660586e-09,5.707725358661264181e-05,4.138382500968873501e-04,2.190537750720977783e-03,1.733944081934168935e-04,3.107333441221271642e-06,3.954048224841244519e-05,8.910036740417126566e-06,8.277621418528724462e-06,2.385899238288402557e-02,7.304015103727579117e-03
2.111496180295944214e-01,1.818116970753180794e-06,4.792017638683319092e-01,1.583804447591319331e-07,1.153054181486368179e-04,1.872341526905074716e-04,3.054929971694946289e-01,2.471599103159860533e-08,7.583218393847346306e-05,2.933595562353730202e-03,1.543012149340938777e-05,3.542881750036031008e-04,1.570316641164026805e-07,4.403256070872885175e-07,7.486555841751396656e-05,3.929728720208913728e-08,9.339653495032962383e-10,3.852387599181383848e-04,1.123380206990987062e-05
9.731948971748352051e-01,3.216795008142980805e-08,3.929677916403306881e-09,2.168880873509859697e-11,1.474619537589205720e-08,1.427240443885313681e-11,2.649609185755252838e-02,1.897533996250699850e-12,2.699242603520710104e-14,3.021378070116043091e-04,3.315830277017539629e-09,1.002752355816483032e-06,2.885699013077669406e-09,3.606140523970680078e-07,3.267664958062077574e-11,1.473874809430398593e-15,1.565329138010496113e-12,5.603516910923644900e-06,2.307399930845388525e-12
9.992015957832336426e-01,4.292338644518167712e-07,1.088032377083436586e-06,3.567728157349847606e-08,3.432561425142921507e-05,8.753701652430834201e-10,2.391290472587570548e-04,2.096011542107589776e-08,8.108395205264073979e-11,7.912240818086502259e-08,6.537418084917590022e-05,1.590546645502399770e-07,7.308863292365685993e-09,1.692349016479965940e-08,8.210870873881503940e-05,1.427777984730482785e-08,2.289399746169262784e-11,3.651775768958032131e-04,1.050436276273103431e-05
1.192788854241371155e-01,7.488491178264666814e-07,4.768677897004636179e-08,5.254133716645070784e-13,1.096285950907827100e-09,4.094191305425987082e-11,5.898175459151389077e-08,5.010267756233588443e-10,8.365989845326993191e-11,6.810949315649850178e-08,1.365188073698675453e-09,4.512626716746126476e-09,1.912529512537730625e-07,1.153928153030392423e-07,5.411398759647134682e-11,6.894560009712558113e-12,1.055545353813996945e-13,8.807198405265808105e-01,6.983172928798353496e-10
9.875621795654296875e-01,7.923429734546516556e-08,3.497515024264430394e-07,3.635976630889103944e-09,1.674154009378980845e-05,4.226314437305589422e-11,2.818509528879076242e-04,5.536530345295886946e-09,1.877229057964391323e-12,2.513285380700835958e-06,8.915270655052154325e-07,1.000168822429259308e-06,9.998645467135247600e-09,2.398974743300641421e-07,2.677842836362742673e-09,7.357149611753044383e-11,5.903176836241641467e-10,1.213425397872924805e-02,9.775786402599351277e-09
9.994261264801025391e-01,5.469575512506708037e-07,2.959787934742053039e-07,6.027815402376290876e-08,1.736760964377026539e-06,1.019374473720802143e-09,4.450382039067335427e-05,7.317655672522960231e-07,9.965814840029452171e-10,1.601165848796881619e-07,2.396133641013875604e-04,6.987671667957329191e-07,4.186206581380247371e-08,1.026477391974367492e-07,1.573448680574074388e-04,8.809012541632910143e-08,2.286858723221651957e-11,1.072027225745841861e-04,2.064323234662879258e-05
9.918825030326843262e-01,1.553164765937253833e-04,7.401300990750314668e-06,1.329005954175954685e-05,1.968946526176296175e-05,1.083462848328053951e-06,2.249307872261852026e-04,1.016235401039011776e-04,3.761345723773956706e-08,3.299848458482301794e-06,2.384909930697176605e-05,1.747507776599377394e-04,4.904669913230463862e-05,3.551589543349109590e-06,3.179916348017286509e-06,2.108524859067983925e-05,1.007706345035330742e-07,7.291327230632305145e-03,2.382832099101506174e-05
6.028336882591247559e-01,1.338864024728536606e-02,1.101295274565927684e-04,1.883288379758596420e-03,2.484597079455852509e-02,1.595105568412691355e-04,1.674949191510677338e-03,3.001137673854827881e-01,3.355833939622243633e-07,1.652628270676359534e-04,3.506798669695854187e-02,3.006750950589776039e-03,2.637357916682958603e-03,2.837486565113067627e-03,8.275996660813689232e-04,4.167987935943529010e-05,3.243940227548591793e-05,9.892389178276062012e-03,4.807343357242643833e-04
